Lat,Long,Street,Dummy1,PriceSEK,PriceSQM,Dummy2
0.0,0.0,BAGARFRUVAGEN 93:SKONDAL:STOCKHOLM:Sweden,SLUTPRISSEK,2100000,41584,KR/M2
0.0,0.0,ELLEN KEYS GATA 95A:FRUANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,1950000,69643,KR/M2
0.0,0.0,HOGBERGSGATAN 42 B:MARIA:STOCKHOLM:Sweden,SLUTPRISSEK,6500000,55085,KR/M2
0.0,0.0,MASTER DAVIDS GRAND 52:STOCKHOLM:104 M2   4 RUM:Sweden,SLUTPRISSEK,3200000,30769,KR/M2
0.0,0.0,HILDEBERGSVAGEN 20:LILJEHOLMEN/LILJEHOLMSKAJEN:STOCKHOLM:Sweden,SLUTPRISSEK,3025000,58738,KR/M2
0.0,0.0,KARLBERGSVAGEN 29A:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3650000,117742,KR/M2
0.0,0.0,POKALVAGEN 4:STOCKHOLM:99 M2   4 RUM:Sweden,SLUTPRISSEK,9900000,100000,KR/M2
0.0,0.0,SEGELBATSVAGEN 10:STORAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,4450000,63571,KR/M2
0.0,0.0,EKENSBERGSKAJEN 5: EKENSBERGSKAJEN 5:GRONDAL:Sweden,SLUTPRISSEK,3300000,70213,KR/M2
0.0,0.0,RORGANGARGATAN 17A: RORGANGARGATAN 17A:HAMMARBYSJOSTAD:Sweden,SLUTPRISSEK,4250000,64394,KR/M2
0.0,0.0,MARIEHALLSTORGET 6: MARIEHALLSTORGET 6:BROMMA-ANNEDAL:Sweden,SLUTPRISSEK,4800000,44037,KR/M2
0.0,0.0,TOMTEBOGATAN 23 A:ANDEL I BOSTADSFORENING VASASTAN / BIRKASTAN: STOCKHOLM:Sweden,SLUTPRISSEK,6100000,129787,KR/M2
0.0,0.0,STUREHILLSVAGEN 7:SJOVIKSHOJDEN-LILJEHOLMSKAJEN:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,73333,KR/M2
0.0,0.0,VASTMANNAGATAN 80:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,4000000,114286,KR/M2
0.0,0.0,TORBJORN KLOCKARES GATA 6:VASASTANRODABERGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3600000,94737,KR/M2
0.0,0.0,AGESTA BROVAG 32:FARSTA/FARSTASTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,3000000,36585,KR/M2
0.0,0.0,JAMTLANDSGATAN 107:VALLINGBY-RACKSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,40909,KR/M2
0.0,0.0,LARS FORSSELLS GATA 16:KUNGSHOLMEN-HORNSBERGSSTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,6700000,70157,KR/M2
0.0,0.0,ODENGATAN 18A:STOCKHOLM-OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,5100000,86441,KR/M2
0.0,0.0,OSTGOTAGATAN 40:SODERMALM-KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,5825000,98729,KR/M2
0.0,0.0,BADSTRANDSVAGEN 20:STORAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3330000,74000,KR/M2
0.0,0.0,ERNST AHLGRENS VAG 10:STOCKHOLM:41 M2   2 RUM:Sweden,SLUTPRISSEK,3200000,78049,KR/M2
0.0,0.0,LARSBODAVAGEN 50:FARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3565000,34612,KR/M2
0.0,0.0,MARIEHALLSVAGEN 16:BROMMA-MARIEHALL:STOCKHOLM:Sweden,SLUTPRISSEK,4850000,52832,KR/M2
0.0,0.0,HORNSGATAN 119:SODERMALMHOGALID:STOCKHOLM:Sweden,SLUTPRISSEK,4950000,58235,KR/M2
0.0,0.0,NORRTULLSGATAN 38: 1:VASASTAN:Sweden,SLUTPRISSEK,3200000,96970,KR/M2
0.0,0.0,SKEPPARGATAN 81:GARDET/OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3700000,89157,KR/M2
0.0,0.0,BRANTINGSGATAN 23:GARDET/OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3475000,89103,KR/M2
0.0,0.0,SANKT ERIKSGATAN 16:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3700000,78723,KR/M2
0.0,0.0,ESSINGE BROGATA 22:LILLAESSINGEN\KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,2330000,93200,KR/M2
0.0,0.0,LUNTMAKARGATAN 54 B:STOCKHOLM:81 M2   3 RUM:Sweden,SLUTPRISSEK,8400000,103704,KR/M2
0.0,0.0,FURUSUNDSGATAN 15: FURUSUNDSGATAN 15:GARDET/OSTERMALM:Sweden,SLUTPRISSEK,5025000,72826,KR/M2
0.0,0.0,TRANEBERGSVAGEN 97:BROMMATRANEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,3000000,56075,KR/M2
0.0,0.0,MOSSEBERGSVAGEN 19:TRANEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2570000,64250,KR/M2
0.0,0.0,VINDRAGARVAGEN 8:REIMERSHOLME:STOCKHOLM:Sweden,SLUTPRISSEK,7550000,96795,KR/M2
0.0,0.0,TORSGATAN 41:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,7450000,85632,KR/M2
0.0,0.0,SKAFTINGEBACKEN 17:SPANGATENSTA:STOCKHOLM:Sweden,SLUTPRISSEK,1400000,21875,KR/M2
0.0,0.0,SOROGATAN 27:KISTA:STOCKHOLM:Sweden,SLUTPRISSEK,1950000,24074,KR/M2
0.0,0.0,HAGAGATAN 16A:ANDEL I BOSTADSFORENING VASASTAN: STOCKHOLM:Sweden,SLUTPRISSEK,5200000,98113,KR/M2
0.0,0.0,KARLBERGSVAGEN 37 B:ANDEL I BOSTADSFORENING VASASTAN: STOCKHOLM:Sweden,SLUTPRISSEK,5100000,83607,KR/M2
0.0,0.0,HAGAGATAN 30:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6500000,94203,KR/M2
0.0,0.0,HELENEBORGSGATAN 36A:SODERMALMHOGALID:STOCKHOLM:Sweden,SLUTPRISSEK,3700000,80435,KR/M2
0.0,0.0,WITTSTOCKSGATAN 12: WITTSTOCKSGATAN 12:OSTERMALM:Sweden,SLUTPRISSEK,5300000,106000,KR/M2
0.0,0.0,JOHN ERICSSONSGATAN 11B:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,5950000,83803,KR/M2
0.0,0.0,SKONDALSVAGEN 106: SKONDALSVAGEN 106:SKONDAL:Sweden,SLUTPRISSEK,2400000,34043,KR/M2
0.0,0.0,INGEMARSGATAN 6:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6800000,90667,KR/M2
0.0,0.0,SKARPNACK:STOCKHOLM:96 M2   4 RUM:Sweden,SLUTPRISSEK,4500000
0.0,0.0,MALTESHOLMSVAGEN 178: MALTESHOLMSVAGEN 178:HASSELBYSTRAND:Sweden,SLUTPRISSEK,4600000,47917,KR/M2
0.0,0.0,SIGTUNAGATAN 1: 3TR.:VASASTAN:Sweden,SLUTPRISSEK,4825000,98469,KR/M2
0.0,0.0,SOLBERGSVAGEN 47:MARIEHALL:STOCKHOLM:Sweden,SLUTPRISSEK,2300000,76667,KR/M2
0.0,0.0,GOTGATAN 128:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,7550000,66814,KR/M2
0.0,0.0,ULVSUNDAVAGEN 38:STOCKHOLM:59 M2   2 RUM:Sweden,SLUTPRISSEK,2795000,47373,KR/M2
0.0,0.0,SKANORVAGEN 7: SKANORVAGEN 7:BJORKHAGEN:Sweden,SLUTPRISSEK,3330000,61667,KR/M2
0.0,0.0,FRUANGSGATAN 39:FRUANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3310000,49774,KR/M2
0.0,0.0,SKEBOKVARNSVAGEN 284:HOGDALEN:STOCKHOLM:Sweden,SLUTPRISSEK,2100000,36842,KR/M2
0.0,0.0,KUNGSKLIPPAN 12:STOCKHOLM:31:Sweden,SLUTPRISSEK,2950000,93651,KR/M2
0.0,0.0,ULRIKSBORGSGATAN 7:STOCKHOLM:40 M2   1 RUM:Sweden,SLUTPRISSEK,3500000,87500,KR/M2
0.0,0.0,NORRTULLSGATAN 61:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,5125000,70205,KR/M2
0.0,0.0,AGESTA BROVAG 65:FARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3400000,42767,KR/M2
0.0,0.0,DALAGATAN 39:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3150000,98438,KR/M2
0.0,0.0,HARRY MARTINSONS GATA 10:KUNGSHOLMEN/HORNSBERGSSTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,4400000,68750,KR/M2
0.0,0.0,CIRKELVAGEN 26 - 2:GUBBANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3750000,55147,KR/M2
0.0,0.0,DAGSVERKSVAGEN 245:SPANGA:STOCKHOLM:Sweden,SLUTPRISSEK,2425000,34892,KR/M2
0.0,0.0,VINODLARGATAN 8:STOCKHOLM:62:Sweden,SLUTPRISSEK,3995000,63920,KR/M2
0.0,0.0,MEDSOLSBACKEN 17: MEDSOLSBACKEN 17:HASSELBYSTRAND:Sweden,SLUTPRISSEK,2896000,37128,KR/M2
0.0,0.0,LINDEVAGEN 44:ENSKEDE-ENSKEDEGARD:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,44295,KR/M2
0.0,0.0,KRATSBODAVAGEN 50C:BROMMAMARIEHALL:STOCKHOLM:Sweden,SLUTPRISSEK,2720000,52308,KR/M2
0.0,0.0,SKONTORPSVAGEN 1:ARSTA/GULLMARSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,4250000,50595,KR/M2
0.0,0.0,LOVE ALMQVISTS VAG 10:KUNGSHOLMENKRISTINEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2935000,86324,KR/M2
0.0,0.0,ROSLAGSGATAN6:VASASTAN-NORRMALM:STOCKHOLM:Sweden,SLUTPRISSEK,7625000,96519,KR/M2
0.0,0.0,KALLFORSVAGEN 20:BANDHAGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2250000,50000,KR/M2
0.0,0.0,FORSKEPPSGATAN 3:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,4900000,62821,KR/M2
0.0,0.0,TJARHOVSGATAN 22:SODERMALMKATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,2150000,113158,KR/M2
0.0,0.0,NINA EINHORNS GATA 7: NINA EINHORNS GATA 7:HAGASTADENVASASTAN:Sweden,SLUTPRISSEK,4495000,90808,KR/M2
0.0,0.0,ERIK DAHLBERGSGATAN 41: ERIK DAHLBERGSGATAN 41:GARDET:Sweden,SLUTPRISSEK,4200000,85714,KR/M2
0.0,0.0,STORA KVINNS VAG 64:LANGBROPARK:STOCKHOLM:Sweden,SLUTPRISSEK,5200000,51741,KR/M2
0.0,0.0,JOHAN SKYTTES VAG 364:ALVSJO:STOCKHOLM:Sweden,SLUTPRISSEK,4800000,38095,KR/M2
0.0,0.0,ERIK OLSSON FASTIGHETSFORMEDLING: SVEAVAGEN 35:VASASTAN/NORRMALM:Sweden,SLUTPRISSEK,13050000,98120,KR/M2
0.0,0.0,FOLKPARKSVAGEN 182: FOLKPARKSVAGEN 182:SOLBERGA-ALVSJO:Sweden,SLUTPRISSEK,3800000,49673,KR/M2
0.0,0.0,ERNST AHLGRENS VAG 6:KUNGSHOLMEN-FREDHALL:STOCKHOLM:Sweden,SLUTPRISSEK,3450000,81176,KR/M2
0.0,0.0,KALMGATAN 38:HAMMARBYHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,4275000,62868,KR/M2
0.0,0.0,ARSTAVAGEN 26:STOCKHOLM:63 M2   3 RUM:Sweden,SLUTPRISSEK,3450000,54762,KR/M2
0.0,0.0,KRISTINEBERGSVAGEN 30:KUNGSHOLMENTHORILDSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,5225000,69205,KR/M2
0.0,0.0,GRONBRINKSGATAN 10:LILJEHOLMSKAJEN:STOCKHOLM:Sweden,SLUTPRISSEK,4110000,58714,KR/M2
0.0,0.0,BOKBINDARVAGEN 53:HAGERSTEN:STOCKHOLM:Sweden,SLUTPRISSEK,2950000,56731,KR/M2
0.0,0.0,BRAVIKSVAGEN 6:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3029844,44557,KR/M2
0.0,0.0,KUMMINVAGEN 8A:FARSTAHOKARANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2200000,40000,KR/M2
0.0,0.0,KRONOBERGSGATAN 23:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3500000,94595,KR/M2
0.0,0.0,SANKT PAULSGATAN 7A:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,8100000,68354,KR/M2
0.0,0.0,GUSTAVSLUNDSVAGEN 149R:BROMMA/TRANEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,3500000,64815,KR/M2
0.0,0.0,SANKT ERIKSGATAN 74:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3550000,75532,KR/M2
0.0,0.0,TIMRAGATAN 60:VALLINGBYHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,5025000
0.0,0.0,JAMTLANDSGATAN 99: JAMTLANDSGATAN 99:VALLINGBY-RACKSTA:Sweden,SLUTPRISSEK,2975000,45769,KR/M2
0.0,0.0,UPPLANDSGATAN 19A:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3700000,92500,KR/M2
0.0,0.0,KRUKMAKARGATAN 31B:SODERMALM/MARIA:STOCKHOLM:Sweden,SLUTPRISSEK,3700000,84091,KR/M2
0.0,0.0,POKALVAGEN 5:SODERMALMREIMERSHOLME:STOCKHOLM:Sweden,SLUTPRISSEK,3320000,83000,KR/M2
0.0,0.0,TAVASTGATAN 22:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,7000000,100143,KR/M2
0.0,0.0,SPANGAVAGEN 10:BROMMA/BROMMAPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,2450000,59756,KR/M2
0.0,0.0,JOHANNESHOVSVAGEN 149:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2450000,68056,KR/M2
0.0,0.0,VASTMANNAGATAN 37:LAGENHET MED ANNAN AGANDEFORM VASASTAN - ODENPLAN: STOCKHOLM:Sweden,SLUTPRISSEK,5700000,86626,KR/M2
0.0,0.0,KLUBBACKEN 6:MALARHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,4400000,64706,KR/M2
0.0,0.0,HAGERSTENSVAGEN 189:ORNSBERG/ASPUDDEN:STOCKHOLM:Sweden,SLUTPRISSEK,2850000,60638,KR/M2
0.0,0.0,SJOVIKSVAGEN 124: SJOVIKSVAGEN 124:LILJEHOLMSKAJEN:Sweden,SLUTPRISSEK,3600000,61017,KR/M2
0.0,0.0,TIDELIUSGRAND 5:KATARINA-ROSENLUNDSHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,8750000,74153,KR/M2
0.0,0.0,HASSELBYNORRAVILLASTAD:STOCKHOLM:81 M2   4 RUM:Sweden,SLUTPRISSEK,3375000
0.0,0.0,STRALGATAN 12: STRALGATAN 12:LILLAESSINGEN-KUNGSHOLMEN:Sweden,SLUTPRISSEK,3200000,74419,KR/M2
0.0,0.0,KASTRUPGATAN 10:KISTA:STOCKHOLM:Sweden,SLUTPRISSEK,1500000,43478,KR/M2
0.0,0.0,TJUSTGATAN 5:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,8950000,77826,KR/M2
0.0,0.0,TYSKA BOTTENS VAG 48A:NOCKEBYHOV:STOCKHOLM:Sweden,SLUTPRISSEK,2000000,60606,KR/M2
0.0,0.0,VITTANGIGATAN 9:STOCKHOLM:58 M2   2 RUM:Sweden,SLUTPRISSEK,2200000,37931,KR/M2
0.0,0.0,GAMLA HUDDINGEVAGEN 441: GAMLA HUDDINGEVAGEN 441:STOCKHOLM:Sweden,SLUTPRISSEK,1700000,70833,KR/M2
0.0,0.0,KALMGATAN 26: KALMGATAN 26:HAMMARBYHOJDEN:Sweden,SLUTPRISSEK,4700000,63514,KR/M2
0.0,0.0,TULEGATAN 42:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,8300000,68033,KR/M2
0.0,0.0,SKAGAFJORDSGATAN 5: ACCEPTERAT PRIS: SKAGAFJORDSGATAN 5:Sweden,SLUTPRISSEK,2250000,42453,KR/M2
0.0,0.0,STOCKHOLM:79 M2   3 RUM:2827 KR/MAN:Sweden,SLUTPRISSEK,7500000,94937,KR/M2
0.0,0.0,ULLERUDSBACKEN 61:FARSTASTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,2750000,36667,KR/M2
0.0,0.0,FORSHAGAGATAN 6:STOCKHOLM:77 M2   3 RUM:Sweden,SLUTPRISSEK,2900000,37662,KR/M2
0.0,0.0,SKONTORPSVAGEN 71:STOCKHOLM:42:Sweden,SLUTPRISSEK,2600000,60890,KR/M2
0.0,0.0,RALAMBSVAGEN 29:KUNGSHOLMEN-MARIEBERG/FREDHALL:STOCKHOLM:Sweden,SLUTPRISSEK,3900000,73585,KR/M2
0.0,0.0,RALAMBSVAGEN 48:KUNGSHOLMEN-FREDHALL:STOCKHOLM:Sweden,SLUTPRISSEK,3100000,80519,KR/M2
0.0,0.0,TIDELIUSGRAND 7:KATARINA-ROSENLUNDSHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,11300000,98261,KR/M2
0.0,0.0,MAJROVAGEN 35: ENTRÉPLAN:ENSKEDE-GUBBANGEN:Sweden,SLUTPRISSEK,2920000,42319,KR/M2
0.0,0.0,RASTVAGEN 21:BROMMA/NOCKEBYHOV:STOCKHOLM:Sweden,SLUTPRISSEK,8575000
0.0,0.0,REDARGATAN 10: PL 4: REDARGATAN 10:Sweden,SLUTPRISSEK,3900000,59091,KR/M2
0.0,0.0,LUNTMAKARGATAN 36: LUNTMAKARGATAN 36:NORRMALM/VASASTAN:Sweden,SLUTPRISSEK,4450000,89000,KR/M2
0.0,0.0,INDUSTRIGATAN 2 A:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,7625000,73317,KR/M2
0.0,0.0,LUXGATAN 11: BV:LILLAESSINGEN/KUNGSHOLMEN:Sweden,SLUTPRISSEK,2920000,73000,KR/M2
0.0,0.0,KUNGSKLIPPAN 22:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,2475000,112500,KR/M2
0.0,0.0,ALSTROMERGATAN 32 F:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,96429,KR/M2
0.0,0.0,SVARVARGATAN 18:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,4925000,89545,KR/M2
0.0,0.0,MARIA SANDELS GRAND 3:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,7450000,88690,KR/M2
0.0,0.0,FYRSKEPPSVAGEN 41:KARRTORP:STOCKHOLM:Sweden,SLUTPRISSEK,2520000,44211,KR/M2
0.0,0.0,SYSSLOMANSGATAN 22:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,4700000,74603,KR/M2
0.0,0.0,TANGVAGEN 33:TELEFONPLAN-HAGERSTEN:STOCKHOLM:Sweden,SLUTPRISSEK,2745000,49909,KR/M2
0.0,0.0,TOMBOLAVAGEN 12:TELEFONPLAN/VASTBERGA:STOCKHOLM:Sweden,SLUTPRISSEK,2660000,52157,KR/M2
0.0,0.0,FOLKUNGAGATAN 108:SODERMALMKATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,3410000,89737,KR/M2
0.0,0.0,FARTYGSGATAN 2:STOCKHOLM:63 M2   2 RUM:Sweden,SLUTPRISSEK,3700000,58730,KR/M2
0.0,0.0,SANKT GORANSGATAN 98: SANKT GORANSGATAN 98:KUNGSHOLMEN:Sweden,SLUTPRISSEK,4650000,69403,KR/M2
0.0,0.0,PRIMUSGATAN 50:KUNGSHOLMEN-LILLAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,4225000,67063,KR/M2
0.0,0.0,WOLLMAR YXKULLSGATAN 6 / SWEDENBORGSGATAN:SODERMALMMARIA:STOCKHOLM:Sweden,SLUTPRISSEK,14800000,105714,KR/M2
0.0,0.0,GRONDALSVAGEN 17:STOCKHOLM:43 M2   2 RUM:Sweden,SLUTPRISSEK,2800000,65116,KR/M2
0.0,0.0,NARVIKSGATAN 17:KISTA:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,29670,KR/M2
0.0,0.0,LANGHOLMSGATAN 13A:SODERMALM/HORNSTULL:STOCKHOLM:Sweden,SLUTPRISSEK,3400000,94444,KR/M2
0.0,0.0,FOLKSKOLEGATAN 6:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,2480000,107826,KR/M2
0.0,0.0,JAKOBSDALSVAGEN 14:ORNSBERG/ASPUDDEN:STOCKHOLM:Sweden,SLUTPRISSEK,5820000,55429,KR/M2
0.0,0.0,TELLUSBORGSVAGEN 88:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,3420000,61622,KR/M2
0.0,0.0,ERIK SEGERSALLS VAG 3:ASPUDDEN:STOCKHOLM:Sweden,SLUTPRISSEK,4600000,82143,KR/M2
0.0,0.0,TRANEBERGSVAGEN 9:BROMMA/TRANEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2600000,68421,KR/M2
0.0,0.0,ALVIKSVAGEN 29:BROMMAALVIK-APPELVIKEN:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,71739,KR/M2
0.0,0.0,SPANGAVAGEN 24:BROMMAPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,2525000,45089,KR/M2
0.0,0.0,NORRBACKAGATAN 16:VASASTAN-BIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,4200000,97674,KR/M2
0.0,0.0,OKTOBERGATAN 4A:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,2795000,77639,KR/M2
0.0,0.0,LOFOTENGATAN 19: LOFOTENGATAN 19:HUSBY:Sweden,SLUTPRISSEK,2410000,30125,KR/M2
0.0,0.0,GLADJEVAGEN 2B:HASSELBYVILLASTAD:STOCKHOLM:Sweden,SLUTPRISSEK,3000000,31579,KR/M2
0.0,0.0,NORRBYVAGEN 14:BROMMA/ULVSUNDA:STOCKHOLM:Sweden,SLUTPRISSEK,1950000,57353,KR/M2
0.0,0.0,VINTERTULLSTORGET 20:SODERMALM-KATARINA/SOFIA:STOCKHOLM:Sweden,SLUTPRISSEK,8200000,68333,KR/M2
0.0,0.0,BERGSUNDSGATAN 7:SODERMALMHOGALID:STOCKHOLM:Sweden,SLUTPRISSEK,3350000,79762,KR/M2
0.0,0.0,HEKLAGATAN 60 D:KISTAHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,1825000,41290,KR/M2
0.0,0.0,FASTLAGSVAGEN 54:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,4700000,59494,KR/M2
0.0,0.0,SOLBERGA HAGVAG 9:ALVSJO-CENTRUM:STOCKHOLM:Sweden,SLUTPRISSEK,3100000,39744,KR/M2
0.0,0.0,FOLKPARKSVAGEN 182:ALVSJO-SOLBERGA:STOCKHOLM:Sweden,SLUTPRISSEK,3050000,40397,KR/M2
0.0,0.0,SPANGAVAGEN 36:RIKSBY:STOCKHOLM:Sweden,SLUTPRISSEK,2470000,44107,KR/M2
0.0,0.0,OBSERVATORIEGATAN 21A: OBSERVATORIEGATAN 21A:VASASTAN:Sweden,SLUTPRISSEK,8400000,102439,KR/M2
0.0,0.0,FATBURS BRUNNSGATA 21 VAN 5:SODERMALM-MARIAMAGDALENA:STOCKHOLM:Sweden,SLUTPRISSEK,7100000,70647,KR/M2
0.0,0.0,ALGRYTEBACKEN 18:BREDANG:STOCKHOLM:Sweden,SLUTPRISSEK,2850000,35625,KR/M2
0.0,0.0,FREJGATAN 16:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6400000,94118,KR/M2
0.0,0.0,BABORDSGATAN 21:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,6600000,68041,KR/M2
0.0,0.0,HALLANDSGATAN 28:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3270000,88378,KR/M2
0.0,0.0,DANSBANEVAGEN 14:VASTBERGA:STOCKHOLM:Sweden,SLUTPRISSEK,2690000,44833,KR/M2
0.0,0.0,BONDEGATAN 31:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,6300000,73256,KR/M2
0.0,0.0,STAMGATAN 43:ALVSJO/GAMLAOSTBERGA:STOCKHOLM:Sweden,SLUTPRISSEK,1900000,27338,KR/M2
0.0,0.0,LOTMOGATAN 7: BV:MIDSOMMARKRANSEN:Sweden,SLUTPRISSEK,2750000,72368,KR/M2
0.0,0.0,SLALOMVAGEN 40: SLALOMVAGEN 40:VASTERTORP:Sweden,SLUTPRISSEK,2450000,58333,KR/M2
0.0,0.0,STORSKARSGATAN 5:OSTERMALM/NEDREGARDET:STOCKHOLM:Sweden,SLUTPRISSEK,7000000,98592,KR/M2
0.0,0.0,LINGONRISGRAND 37:HASSELBYNORRAVILLASTAD:STOCKHOLM:Sweden,SLUTPRISSEK,4600000
0.0,0.0,KATARINA BANGATA 69: KATARINA BANGATA 69:SOFIA:Sweden,SLUTPRISSEK,2850000,101786,KR/M2
0.0,0.0,SPETSVAGEN 7:RIKSBY:STOCKHOLM:Sweden,SLUTPRISSEK,2900000,50000,KR/M2
0.0,0.0,NORR MALARSTRAND 88:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,5360000,80000,KR/M2
0.0,0.0,BACKVAGEN 52:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,3700000,59677,KR/M2
0.0,0.0,SPRITSVAGEN 9:STOCKHOLM:41 M2   2 RUM:Sweden,SLUTPRISSEK,2290000,55854,KR/M2
0.0,0.0,VALHALLAVAGEN 174:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3510000,87750,KR/M2
0.0,0.0,HELENEBORGSGATAN 7C:SODERMALM-HOGALID:STOCKHOLM:Sweden,SLUTPRISSEK,3980000,92558,KR/M2
0.0,0.0,VALBORGSMASSOVAGEN 27:TELEFONPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,3415000,66961,KR/M2
0.0,0.0,SICKLA KANALGATA 67:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,4520000,70625,KR/M2
0.0,0.0,LUSTGARDSGATAN 3:HORNSBERGSSTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,4300000,76786,KR/M2
0.0,0.0,NORRBACKAGATAN 24:VASASTAN/BIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,5950000,76282,KR/M2
0.0,0.0,SVENSK FASTIGHETSFORMEDLING STHLM VASASTAN:STOCKHOLM:55 M2   2 RUM:Sweden,SLUTPRISSEK,2630000,47818,KR/M2
0.0,0.0,SILJANSVAGEN 16:STOCKHOLM:55:Sweden,SLUTPRISSEK,3070000,55315,KR/M2
0.0,0.0,EKHOLMSVAGEN 367:SKARHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,1950000,32939,KR/M2
